title,company,location,snippet,link,source
Principal Engineer AI Services (w/m/d),BWI GmbH,Homeoffice in 10115 Berlin,"Unser Ziel ist es, den Mitarbeitenden der BWI KI-basierte Services und Lösungen bereitzustellen und langfristig ein KI-Framework zu etablieren.",https://de.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AIl0tpzmDyvZ6N_nyfWqrdz0GhT1tOCe8mGjPqjFM91-JncxuE_c-b1j0TKLIqNeyA1xHf5iQUa5bNRgyxg40tzFT46JOTx7e6DWUFCVJhOLulfSSFu7NOQcdpCEu_hdsAPrc4go71DAladk3Ev6P-StN5dwTELRcJgZ_sTJ7ce9Xi4qS-LyrOR0gKr7VNLHUsO1EmbRKtcpf2pw5F3lSmlSZapJYeRI4KsAvtVoa-ZBzFmLEYkyigesw6rQAQw-fVg4GW21IB-lfmSawFvvYZTN7dQFvuk6HkPydnLaiByLFY1-1Xud075q60QjNBwh80JLIw60hlfWfduDYkVD5kVa8nw19ha0FN4FgV8Js-OIpjjhp15grCkflmoZk9EehtGFnSn0mQ9cRbQYGnlh7O7dfcHIf5a0UmFsPTyLoVL-236EqwjSKuG-Hcb10S9rEtpkHEq0pjvdNhlUg5IVLaptDtgfGX3AWO4oUGYyme5LvUMp5Z5ZrRL6QvEMOOXrPpDEajPFN1qv5lLu0-N4YP-D3NNWGCrk3d2LUgyiJp2-SUJrSB9YEBp1QqrBZbhqjt8A17fx6mzmuROgrINyRawIQuN8zfVgoH7ysVJ0VQblypTvJyfCU9UUqBXp0--qJDnjoWUMpLc-W1ZmcSiSh8KIm9Pt3R2aJPQ2q8yNXjA9Lk-94yjyOCVDl2uYEyq9_Yyt2TdTcg2Zbz1drK4c2uCRzc0aJE60A=&xkcb=SoCD6_M3y-KJekQkhp0MbzkdCdPP&camk=ethIe0s0hecUKjv6m8kD3A==&p=0&fvj=1&vjs=3,html_fallback
"AI Engineer, Germany - BCG X",Boston Consulting Group,60325 Frankfurt am Main,Apply software development practices and standards to develop robust and maintainable software. Experienced at guiding non-technical teams and consultants in…,https://de.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ad1FFWZOsBBwBZDGouyCcICeLSd3pQct3wJ1q5dPO7JM6xIDFhe-9PMmhBQaLSbV8riKJqEfqrb1nrDeIoFc41OP2tDv98UMkFhnq25bs_kCKrHJ8vKBznsUuT1FNqZiaS9s1_VDDUo-1OWIWeluXFtuIcwCJS4tNFZXISMoti3ShK9i4ZV36Knd4_iOE9A4-2ZlUcyFg2kYpr66fwn_Ue25br37h7CV9dcowLjOTjRacDpK8CTw44hx5uTZ845w2iyuNgPrtYQijg-hBhlgs_BV06WzkYB8vLtddlQRfrjUOv6RGDeAi1Y-NVT_icKf5lkTP5ahylayED_Eymd0UCSc6Q_t1bQJ_XDcXFxRM6-x0vIiL_DGDYpNU2Hlro4oxgNzq7K7GKNnf5SdsNssslSJTXOJ8uqne_jJhktv4GEVONeOmm96zUz2QT7jP8zUzo_BvZtvw5PR0Sf9QTgorf-IMAiaZlTygWMq2Xm14cY2ytSOv6hYy3WgYCTFhQ1_d3F6UoIzcEB3fgKn86Ov1cqpc4YD-YE-uPHh1mPSkIesfKlIcnQjVOuv4y0v-VarEwbawbxjbJzie1Ap8--Z2qa87BSxgwiX8AK9nKEXfERdzRZLexkTRkGD4UfiRE2tc2pi46kiVi24QkD83d4I2Jg394XVOLZ_mnJoE_y5o2L3CxE26oZiQY1I3I6Zdw07FKOnZzU4MQF_h-AnZkP7bZDE42CttDjPcbDn6UzMZKZe9jhioc1jrszJDBHvf5VQfzFZ-Z0hjHU9z9B4KoSyRusC4q0OeBzT8pStPzj7tIui3xHahHkrBNy0JExyO280PrZgwO05xdsaglzKVzGz5ok-GYHq0WIHSLs7jawxayynKXfHWnpoReBpmRbmM8Bl6kBT6HA8APdCyWjncyOlHAvp2mqEYbFblE6yrCIFxOmn-Ucwudic6xWoQZw7_pnWLAQkZ38U6NnmECSEbl7YyW-dhPUww_-pIw_2vn8gYb_tQCgkUfUP8KnSdff0ENMIvDUeamY4BvKzY7QqxDLBkHFPJquwlEF31BU5au0YxBGrXs14zhUDpcELuKIFfCIXz7SYoPEr5SDVgowEDUtVDJJuWMFW0QdCnezFPlIjfR4LGyK_MSym0SEwO9qMd1jY0619rnptucAbzcgUT41-PLVzc5siucVJ_yUXmp_0G-6jau_JxWvPGYBeEGfdAh0d5PvhDIKKdTTdzlTGgT5qUzGb2JNkR2zMwGBYyZ3w0M20e7IehHEUxFMO5-OBkqqIOhAv3A93MV38ak35_B4-V4W0p5Y129HAuIUIT7otLc03RwXIQujMJB-xi_6OHYSq3V6cPYBWJqCRybVH4At-BryCp1xlJoH8qd0WsZ5JiphPfHGHDMA8lxLHykJT3hPIk=&xkcb=SoBq6_M3y-KJekQkhp0DbzkdCdPP&camk=ethIe0s0hee0QuwepKIS7w==&p=1&fvj=0&vjs=3,html_fallback
Senior Software Engineer Defence - Test Automation (f/m/d),Capgemini Engineering,Ulm,"Coordination of project teams and collaboration with interdisciplinary groups, such as software development, electronics, and safety engineers.",https://de.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CI78-GaRQqKCubaRjb7wkRz9ylhYpvCRjppBJ2P_pAO-MKyIK3hDoMqexckrCwxs1x4Mc42kZYRPTl2iT60ItgtjE_K2AAsG2TsZn3qHGtUE8xpuIm0rCcfDNo0XVGtq5276zxuNHdHJAbnzZ0vj2Eh5iiO5cirNBbGA2IOlnkqOFo6cT70wGjrdETy5N3nTVErlRPXYy-Lc99nt08a8FuUXgqoRvYwQHxtzUzL9nL1xZqyVsnia9eafg_Hqi3STgi8K1B-8tjJ43qYMFKlE9dTkB8Hum2k9E8adtQ3asN20fAr1gTWxeFEYkA7xF1tNS9jfpB1IYtQNHv9izPucKQQ8kKK3Q3I9mMdiAYnF1SMgT0BaKwGF9SBC7AVsyXYXsO-qzUzgcbMfYvntrTNqMo-z2mdSidxC9tCLOBTVnGiiCT1bFIpgA_bNahQyttFqhyplgM4fw2IXASJx2kU6SLlWvxs5a14oCcupW63KykZyVd-Ngbzy6Fgwm-H1lToHXzzzqRsCloV9zULb8uzRqBKjPBDZQ-z9H_05iysQz25mjnCqVZeyjT0G-zck1PjG8wPwoFDKRbUjwzIVB1jaVmA923-MKCr-xDznOaM0PgMUbEK2lmnV_XohpsueIN7NmHxA63PEusW0X8xIB0CZzY1wDaiMAzGcbWGJY7YU6pWi-k7Z9ZFPeSKT_vPhgd54yXc09ofbSGMf4JdNKtEbz5JnilMVOgSKEpWMRrz8z1m8g28qwmm5Fltlv7iG5YdbmKVJJco-lj4G2ISq1BL1NIsnj8LVrw7KHed8W4iTTE2zan0JMkcOpB&xkcb=SoDe6_M3y-KJekQkhp0CbzkdCdPP&camk=ethIe0s0hecQ1eDYolRpJw==&p=2&fvj=0&vjs=3,html_fallback
Full Stack Software Engineer Java DevOps (m/w/d),AgileValue,Homeoffice,"You will be responsible for developing and maintaining our products, integrating front-end and back-end features, and ensuring smooth deployment and…",https://de.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AtzD124OBmRywjY99KHBRji8UJu_SPQ6XuprOS_5vE4vKcE06q7mVHU6tywylKb4tNctyL2nnEE5JeE7EO1EUDBKwdy125Bd6AbsDD65fOJklFdb_OXWL3ZoXU2tktnljPdeDzeUE49Ru6M4nIjO0ckF-zjKFh5OgyEHzJxfvD-e3eNeJ2EILRAcrbFNnwFYuXBI9gEOT870l5ZIGRs4-9-OLRL_iL3qxC9OH-NYuXP56ru-uN1Jlcov5q5E3T9Rs2s2Oqe5bBAYE4qlc-npd6876YHQyhHeUwotaY0TBySK9xaxl8w1gBQ6AgNl4CSqL73Y-Br2JlrIJ36KEbKQejLXrqLcSfpEof0Kg9jp3Vbic97DGSAqvKBVb9VBu70VdEndbp3yD246vsCWl_YBy6UBlvwvz36Nt4tyduVwxn8IozAKHfmHFM5kzlBw8mH7CqFx6mmLjxrtQ5oUVHomZ--GTEm5cLr9W1NwJ9SvVUy-S-F4kppX12Ql2qAtNDREQ5ECBRjpn764cYtNgoqzTY4phfFw4ljXe9V-T_B-241dvyupQTjoKKVhAhTpNiulLJywHDltMtjld9mWnBPalERF_c_YsoBpOzm4G6Ov4i3YsiNzxqY8MO-LqPpviamqViyofSMwAcfFQIvgzLo7OQ5Ezi5AzOl1nn1YR6nABY5JxyRUJaaWmG60KCU9uRUtg=&xkcb=SoBD6_M3y-KJekQkhp0BbzkdCdPP&camk=ethIe0s0heepMNQ1CpXmwQ==&p=3&fvj=0&vjs=3,html_fallback
AI Engineer for Innovative AI Solutions,Apiax,Homeoffice,"Develop and implementAIsolutions into our software products, focusing on real-world applications. Utilize Python, PyTorch, and microservices architecture to…",https://de.indeed.com/rc/clk?jk=09c88b33cae6c0fc&bb=yp02NvQgVhu2urjX0r7GscLeKF1fCSmqkfpzd1zLESO0sm-XVglpRUSvCzCyPMqP8Qu1lQIxkuHaXkJTN7b1zlLqY2pWEWHYELzfWlsDJIo_Z8f66P8iAZMfFkWXBpb0htkCN16q3Vs%3D&xkcb=SoAD67M3y-KJekQkhp0AbzkdCdPP&fccid=510e319bfde8f8db&vjs=3,html_fallback
AI Engineer,Hirefive ltd,München,"Their product transforms deployment into a developer-centric self-service experience, reducing time-to-market and costs.",https://de.indeed.com/rc/clk?jk=334bc7b6c4578cb6&bb=yp02NvQgVhu2urjX0r7GsXZy12yFFDzzfydY49Kq3snrkBsqOvHBOCXQWI1Pk0o6ql984UNz_cv7vl_1A9AcwM4N_8tdAPxNFMxsFMySP_ijjq4rYQFMpTpDi6uQtJlw477BYzGNzeo%3D&xkcb=SoCN67M3y-KJekQkhp0HbzkdCdPP&fccid=c398197b05fb3f82&vjs=3,html_fallback
AI Engineer,UnternehmerTUM GmbH,Hamburg,The Digital Product School is Europe's most successful training program for cross-functional product teams. Experienced mentors and experts will be at your side…,https://de.indeed.com/rc/clk?jk=9fda50cf4dabbaec&bb=yp02NvQgVhu2urjX0r7GsdRCkPwN_fwFzVkQIAVoUjB_jEL1VSiS9C1_1kFLOElWt3rjO__sbEhEbue9UOzW4vdumo2t_LDebzUIDI3NqgVnnZYFZj_YtZiQmnSlE0TPeBDzqppS8rI%3D&xkcb=SoA567M3y-KJekQkhp0GbzkdCdPP&fccid=7a6853a0b755f7c9&vjs=3,html_fallback
Working Student (f/m/d) - AI Data Engineer,SAP,10557 Berlin,"At SAP, we integrateAItechnology with extensive industry-specific data and deep process knowledge to create innovativeAIcapabilities for all SAP…",https://de.indeed.com/rc/clk?jk=8100dad18b178ecc&bb=yp02NvQgVhu2urjX0r7GsS6xe6mhurth9o1ljjdCsGrEQ_5YpiHMOK7F6NrXCz9aOg41PPcTahLZmK3vv0j--SS2hLYeBQtkIKMEouhrUITgm_fD17kYUx-iPaEjVcgp1tld6A1CUc4%3D&xkcb=SoCk67M3y-KJekQkhp0FbzkdCdPP&fccid=156c7820d1988640&vjs=3,html_fallback
AI Engineer (Intern),Enzo,69115 Heidelberg,"Our proprietary sensor technology monitors water systems in buildings in real-time, enabling early detection of leaks and preventing costly water damage.",https://de.indeed.com/rc/clk?jk=d5620404df4095ec&bb=yp02NvQgVhu2urjX0r7GsVVoBIRVLTb05nZPqdqVea7PfaLQbbdWtkn2ktXPAnf1d1E9UEwSMzqZbpfbsKgiYP4lRZVEHBn3z5_yMYL7uNFQJPIYAX-oOe2oTJpyBciwMreeX81ypK4%3D&xkcb=SoAQ67M3y-KJekQkhp0EbzkdCdPP&fccid=6a93540d97aa8e89&vjs=3,html_fallback
Senior AI Engineer,CHAPTR GmbH,Homeoffice,"The SeniorAIEngineeris responsible for evaluating, optimizing, and integratingAImodels into production systems.",https://de.indeed.com/rc/clk?jk=cc8f44f172ba378b&bb=yp02NvQgVhu2urjX0r7GsQLz4I-2wFVwdNNfOLeq5YJSjYeoFxZD0dfpXHskE1dW86Uc-sHlEFslLXffr8b5b4qbPUx0AgzmcF2gQLV4xVaM3-0x7Mjqf71Nr-xWQwrnTDrJsEPrVFI%3D&xkcb=SoA367M3y-KJekQkhp0bbzkdCdPP&fccid=71d67feeece7e343&vjs=3,html_fallback
